target_key,arm,provider,condition,dataset,experiment,question_id,source_key,model,run_index,prompt_version,run1_cell_key,run1_selected_letter,run1_correct_letter,run1_request_sha256,run1_response_sha256,run1_result_database,run1_result_experiment,input_fields_sha256,system_prompt_sha256,user_prompt_sha256,source_content_sha256,source_raw_form_sha256,status
openrouter_A|andalucia|2021|cuestionario-teorico|31|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,b326,andalucia|2021|cuestionario-teorico|31,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|b326|andalucia|2021|cuestionario-teorico|31|google/gemma-4-26b-a4b-it|1,b,c,0693cc83516bcb2a1d6c007eacc65accf5a78e2b40210e3e1af0489dd9e87cdd,b6fdb9888da34db97457e07b3fd51b780864a92042b2690b7dc81dd0eff51744,data/experiment-31-07-26/experiment.sqlite,expA_or_310726,0f3c61b5e093bd31ef3585e1fcf312ae6594ea2f9f0360a88f993635951079c8,,58181ec7fccc212d00655c574d67dc12132ba9df6088130c772fc00f6515fd6b,bf49ecd79dabc7952325f899af645a26af11b2bc660f81c318fc5005e6730294,0f3c61b5e093bd31ef3585e1fcf312ae6594ea2f9f0360a88f993635951079c8,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|47|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,b373,andalucia|2021|cuestionario-teorico|47,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|b373|andalucia|2021|cuestionario-teorico|47|google/gemma-4-26b-a4b-it|1,c,d,09f5985e8b314893e0fd671e0c4edfe705eb1877b794b1712026d8512d5b5dfb,a6485cda275161466e778fa72d0d0fb81e30b39f369a7c65507c803f5a5f0c3b,data/experiment-31-07-26/experiment.sqlite,expA_or_310726,485e11e9689a94b37cd839884f3a25ce4161f0297680301e87f4b6bf0aa95d4d,,5fe94d2df9a538f501dc337615534509d7dd7a9b6092df56fbd361776501295c,83bada94b0009c42aecb0afad6c365d1ee272b8361a569df3946747f79fe0a6b,485e11e9689a94b37cd839884f3a25ce4161f0297680301e87f4b6bf0aa95d4d,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|47|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,b373,andalucia|2021|cuestionario-teorico|47,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|b373|andalucia|2021|cuestionario-teorico|47|google/gemma-4-26b-a4b-it|1,c,d,09f5985e8b314893e0fd671e0c4edfe705eb1877b794b1712026d8512d5b5dfb,a6485cda275161466e778fa72d0d0fb81e30b39f369a7c65507c803f5a5f0c3b,data/experiment-31-07-26/experiment.sqlite,expA_or_310726,485e11e9689a94b37cd839884f3a25ce4161f0297680301e87f4b6bf0aa95d4d,,5fe94d2df9a538f501dc337615534509d7dd7a9b6092df56fbd361776501295c,83bada94b0009c42aecb0afad6c365d1ee272b8361a569df3946747f79fe0a6b,485e11e9689a94b37cd839884f3a25ce4161f0297680301e87f4b6bf0aa95d4d,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|59|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,b323,andalucia|2021|cuestionario-teorico|59,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|b323|andalucia|2021|cuestionario-teorico|59|google/gemma-4-26b-a4b-it|1,c,d,d5d09f03ffcb05ed9153636e50698dd12c8b9cb5c9d66b7cd5b5221ca58eac87,8002a0f04daa62412883be46276e44716061d6bb0e8d3a4b8f3d177eb92d7739,data/experiment-31-07-26/experiment.sqlite,expA_or_310726,1958e9e8912ddadfe99f2fc7483db72907e9cdbd70db118d2bbddb1b10e487a2,,c55b1d47c85f30b8332cc14467960b0b99785fbad8de47175c90f90ddcbbade0,b743721141bdd193116b7706335f58f45a548c6661084759bee96349fe3dce71,1958e9e8912ddadfe99f2fc7483db72907e9cdbd70db118d2bbddb1b10e487a2,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|59|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,b323,andalucia|2021|cuestionario-teorico|59,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|b323|andalucia|2021|cuestionario-teorico|59|google/gemma-4-26b-a4b-it|1,c,d,d5d09f03ffcb05ed9153636e50698dd12c8b9cb5c9d66b7cd5b5221ca58eac87,8002a0f04daa62412883be46276e44716061d6bb0e8d3a4b8f3d177eb92d7739,data/experiment-31-07-26/experiment.sqlite,expA_or_310726,1958e9e8912ddadfe99f2fc7483db72907e9cdbd70db118d2bbddb1b10e487a2,,c55b1d47c85f30b8332cc14467960b0b99785fbad8de47175c90f90ddcbbade0,b743721141bdd193116b7706335f58f45a548c6661084759bee96349fe3dce71,1958e9e8912ddadfe99f2fc7483db72907e9cdbd70db118d2bbddb1b10e487a2,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|90|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n168,andalucia|2021|cuestionario-teorico|90,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|n168|andalucia|2021|cuestionario-teorico|90|google/gemma-4-26b-a4b-it|1,c,b,0e230d385aa486b46a10f15a6c33f5e4719285f3d9fbb5f66d6033cd10cb44d0,ddd605ae42ee78f64ef2e2eb88641bb9d01219e0cfdc7c9dbc7272b7c5e674b9,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,2f4593d1875de70af82ebb634951d4c4b5626c98dab7dffd4025f9875d08b1ba,,ef1c5347c7aff4788b2e51df6672cdd21a213fc436d2dddd312e19391ea3249f,2f4593d1875de70af82ebb634951d4c4b5626c98dab7dffd4025f9875d08b1ba,2f4593d1875de70af82ebb634951d4c4b5626c98dab7dffd4025f9875d08b1ba,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|90|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n168,andalucia|2021|cuestionario-teorico|90,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|n168|andalucia|2021|cuestionario-teorico|90|google/gemma-4-26b-a4b-it|1,c,b,0e230d385aa486b46a10f15a6c33f5e4719285f3d9fbb5f66d6033cd10cb44d0,ddd605ae42ee78f64ef2e2eb88641bb9d01219e0cfdc7c9dbc7272b7c5e674b9,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,2f4593d1875de70af82ebb634951d4c4b5626c98dab7dffd4025f9875d08b1ba,,ef1c5347c7aff4788b2e51df6672cdd21a213fc436d2dddd312e19391ea3249f,2f4593d1875de70af82ebb634951d4c4b5626c98dab7dffd4025f9875d08b1ba,2f4593d1875de70af82ebb634951d4c4b5626c98dab7dffd4025f9875d08b1ba,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|91|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n019,andalucia|2021|cuestionario-teorico|91,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|n019|andalucia|2021|cuestionario-teorico|91|google/gemma-4-26b-a4b-it|1,a,c,d457400163a0fabe69fd60abdfa423eadedc6e9df8bef876f5dc72f9d8bcb934,fbfd8a6894772c4fd2e11ae5146c51ce8d3dda9854f247a457fde7482ac0c1e8,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,,de59abe98bd0ae76a969ca564c2772f11f42e8c309f3ba164a95903f4c9265e2,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|91|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n019,andalucia|2021|cuestionario-teorico|91,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|n019|andalucia|2021|cuestionario-teorico|91|google/gemma-4-26b-a4b-it|1,a,c,d457400163a0fabe69fd60abdfa423eadedc6e9df8bef876f5dc72f9d8bcb934,fbfd8a6894772c4fd2e11ae5146c51ce8d3dda9854f247a457fde7482ac0c1e8,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,,de59abe98bd0ae76a969ca564c2772f11f42e8c309f3ba164a95903f4c9265e2,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|94|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,r012,andalucia|2021|cuestionario-teorico|94,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|r012|andalucia|2021|cuestionario-teorico|94|google/gemma-4-26b-a4b-it|1,d,b,e7cfe30d4553c3def2574e77f9042316b690bc6ca100d9e21d25f42429f1c1a2,ae4b310f54ee067d49f651bc368388650840fe4eace86f996534996cbc07ddbe,data/experiment-4-aug-26/replacements/ab520-replacement-22-2026-08-04/runs/ab520-replacement22-2026-08-05.sqlite,ab520_replacement22_or_A_20260804,66675bb958a9916ef57e726a0958153676b4016fd0ae1dabe452d40d33eb5ee7,,708183625d4b25f8118a1556fecac1c073f2ac7a53cbb37300b576402dd6c133,66675bb958a9916ef57e726a0958153676b4016fd0ae1dabe452d40d33eb5ee7,66675bb958a9916ef57e726a0958153676b4016fd0ae1dabe452d40d33eb5ee7,READY_NOT_RUN
openrouter_A|andalucia|2021|cuestionario-teorico|94|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,r012,andalucia|2021|cuestionario-teorico|94,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|r012|andalucia|2021|cuestionario-teorico|94|google/gemma-4-26b-a4b-it|1,d,b,e7cfe30d4553c3def2574e77f9042316b690bc6ca100d9e21d25f42429f1c1a2,ae4b310f54ee067d49f651bc368388650840fe4eace86f996534996cbc07ddbe,data/experiment-4-aug-26/replacements/ab520-replacement-22-2026-08-04/runs/ab520-replacement22-2026-08-05.sqlite,ab520_replacement22_or_A_20260804,66675bb958a9916ef57e726a0958153676b4016fd0ae1dabe452d40d33eb5ee7,,708183625d4b25f8118a1556fecac1c073f2ac7a53cbb37300b576402dd6c133,66675bb958a9916ef57e726a0958153676b4016fd0ae1dabe452d40d33eb5ee7,66675bb958a9916ef57e726a0958153676b4016fd0ae1dabe452d40d33eb5ee7,READY_NOT_RUN
openrouter_A|andalucia|2021|reserva|153|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n007,andalucia|2021|reserva|153,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|n007|andalucia|2021|reserva|153|google/gemma-4-26b-a4b-it|1,d,b,425bf689c6cde6887d2b0d60ff04076edb3497253e391c40ad75de29605e1553,455e151cbb6f6b67bf53746858427b1cc03cd8a69d02b30e6bdc3b07799a0149,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663,,1b9172368ec77049af7a4e2234a3b148abf46d8d0acc4edc49cb3e0c4fb4769b,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663,READY_NOT_RUN
openrouter_A|andalucia|2021|reserva|153|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n007,andalucia|2021|reserva|153,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|n007|andalucia|2021|reserva|153|google/gemma-4-26b-a4b-it|1,d,b,425bf689c6cde6887d2b0d60ff04076edb3497253e391c40ad75de29605e1553,455e151cbb6f6b67bf53746858427b1cc03cd8a69d02b30e6bdc3b07799a0149,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663,,1b9172368ec77049af7a4e2234a3b148abf46d8d0acc4edc49cb3e0c4fb4769b,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-practico|147|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n094,andalucia|2022|cuestionario-practico|147,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|n094|andalucia|2022|cuestionario-practico|147|google/gemma-4-26b-a4b-it|1,a,b,330140d714fd37bb655e266975b3bf0a5c90280d4f79d4c47ad15083b52f18cc,dc7afe84ee53d9f074701b18701cb72547d9669beae1e47ad36eecf0e49a06ef,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,6e82459a030b66f16be282f6030b65d90eb979d4ea0c62ff7aad1a4517ee319f,,e39e2ba9602be11179ffd41af752d2fe95fe35d4f2277f47e1974d44d2213dc4,6e82459a030b66f16be282f6030b65d90eb979d4ea0c62ff7aad1a4517ee319f,6e82459a030b66f16be282f6030b65d90eb979d4ea0c62ff7aad1a4517ee319f,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-practico|147|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n094,andalucia|2022|cuestionario-practico|147,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|n094|andalucia|2022|cuestionario-practico|147|google/gemma-4-26b-a4b-it|1,a,b,330140d714fd37bb655e266975b3bf0a5c90280d4f79d4c47ad15083b52f18cc,dc7afe84ee53d9f074701b18701cb72547d9669beae1e47ad36eecf0e49a06ef,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,6e82459a030b66f16be282f6030b65d90eb979d4ea0c62ff7aad1a4517ee319f,,e39e2ba9602be11179ffd41af752d2fe95fe35d4f2277f47e1974d44d2213dc4,6e82459a030b66f16be282f6030b65d90eb979d4ea0c62ff7aad1a4517ee319f,6e82459a030b66f16be282f6030b65d90eb979d4ea0c62ff7aad1a4517ee319f,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-practico|150|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,b484,andalucia|2022|cuestionario-practico|150,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|b484|andalucia|2022|cuestionario-practico|150|google/gemma-4-26b-a4b-it|1,a,c,fd18094a225ff370b7406d12d7f36bfc045df222e159f1e6e80ebb0aa41e5af8,b0c80042b84521f971ad54042bd0b1e728e0185c0188a31a9638cdd16b648e6e,data/experiment-31-07-26/experiment.sqlite,expA_or_310726,c81d4b3397a95a6c6203aa8287359114fc9604103424a0c5d391dd116f2a6fe3,,c61e3feb8fa97f1d213095656f490dfb49e68b6253ab5c92df32ff3000303b78,f7158add7fb0b4a758588cf6079373b4b1b9aed32d2acfc19a15f928a0d4f222,c81d4b3397a95a6c6203aa8287359114fc9604103424a0c5d391dd116f2a6fe3,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-practico|150|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,b484,andalucia|2022|cuestionario-practico|150,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|b484|andalucia|2022|cuestionario-practico|150|google/gemma-4-26b-a4b-it|1,a,c,fd18094a225ff370b7406d12d7f36bfc045df222e159f1e6e80ebb0aa41e5af8,b0c80042b84521f971ad54042bd0b1e728e0185c0188a31a9638cdd16b648e6e,data/experiment-31-07-26/experiment.sqlite,expA_or_310726,c81d4b3397a95a6c6203aa8287359114fc9604103424a0c5d391dd116f2a6fe3,,c61e3feb8fa97f1d213095656f490dfb49e68b6253ab5c92df32ff3000303b78,f7158add7fb0b4a758588cf6079373b4b1b9aed32d2acfc19a15f928a0d4f222,c81d4b3397a95a6c6203aa8287359114fc9604103424a0c5d391dd116f2a6fe3,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-teorico|50|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n118,andalucia|2022|cuestionario-teorico|50,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|n118|andalucia|2022|cuestionario-teorico|50|google/gemma-4-26b-a4b-it|1,b,d,f50e5799acf44da4912d25aa71afbdd0828b14c6f89e68352ceafcb470d8357a,878b4ad85d0b7e026aa7e2119fc10b75f4a869102ad1714542f95a03895246a4,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,,e0cf861764ae398b005e88f3667a7555e8b9d03b2aad23dd698447ce1c043a8c,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-teorico|50|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n118,andalucia|2022|cuestionario-teorico|50,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|n118|andalucia|2022|cuestionario-teorico|50|google/gemma-4-26b-a4b-it|1,b,d,f50e5799acf44da4912d25aa71afbdd0828b14c6f89e68352ceafcb470d8357a,878b4ad85d0b7e026aa7e2119fc10b75f4a869102ad1714542f95a03895246a4,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,,e0cf861764ae398b005e88f3667a7555e8b9d03b2aad23dd698447ce1c043a8c,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-teorico|56|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,b387,andalucia|2022|cuestionario-teorico|56,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|b387|andalucia|2022|cuestionario-teorico|56|google/gemma-4-26b-a4b-it|1,d,c,f7a5d8edb16842d10013f79fd1984a8578df7350f0828a3e91a6863052c7c256,9464cb49a7d1872a29370c6172843d21beeaf7d28c71677ba1e5fe2b1eb6ebc1,data/experiment-31-07-26/experiment.sqlite,expA_or_310726,fa0641ddd6d06e2d4bee981348cdf9151c7283d153cb79fb404036253c2d87ab,,47e69b3c387748dd69659bc16a382420973d1aed03f3b1a190b2337e01480f4d,46186f2b6c52f4b4b80751ced1cbdb721e35239b328daea24428d6e5f1ac683a,fa0641ddd6d06e2d4bee981348cdf9151c7283d153cb79fb404036253c2d87ab,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-teorico|56|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,b387,andalucia|2022|cuestionario-teorico|56,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|b387|andalucia|2022|cuestionario-teorico|56|google/gemma-4-26b-a4b-it|1,d,c,f7a5d8edb16842d10013f79fd1984a8578df7350f0828a3e91a6863052c7c256,9464cb49a7d1872a29370c6172843d21beeaf7d28c71677ba1e5fe2b1eb6ebc1,data/experiment-31-07-26/experiment.sqlite,expA_or_310726,fa0641ddd6d06e2d4bee981348cdf9151c7283d153cb79fb404036253c2d87ab,,47e69b3c387748dd69659bc16a382420973d1aed03f3b1a190b2337e01480f4d,46186f2b6c52f4b4b80751ced1cbdb721e35239b328daea24428d6e5f1ac683a,fa0641ddd6d06e2d4bee981348cdf9151c7283d153cb79fb404036253c2d87ab,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-teorico|90|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n113,andalucia|2022|cuestionario-teorico|90,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|n113|andalucia|2022|cuestionario-teorico|90|google/gemma-4-26b-a4b-it|1,a,b,c4e0f0d31d8b8eda5053a119cf793601857733054df77f34c97c9b782ec1012b,7a017ba7d7cb2426ffa2649045de8e85359c2e3585412581eff55132edbcba47,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,40d5a3f0421af91a8a743faee11fee4f46379dff6986d317029d9e01468db1f5,,c5582bc79205799f5039067ca8c45e8791861f6a9d4e27d16753bdeb7c22e7e5,40d5a3f0421af91a8a743faee11fee4f46379dff6986d317029d9e01468db1f5,40d5a3f0421af91a8a743faee11fee4f46379dff6986d317029d9e01468db1f5,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-teorico|90|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n113,andalucia|2022|cuestionario-teorico|90,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|n113|andalucia|2022|cuestionario-teorico|90|google/gemma-4-26b-a4b-it|1,a,b,c4e0f0d31d8b8eda5053a119cf793601857733054df77f34c97c9b782ec1012b,7a017ba7d7cb2426ffa2649045de8e85359c2e3585412581eff55132edbcba47,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,40d5a3f0421af91a8a743faee11fee4f46379dff6986d317029d9e01468db1f5,,c5582bc79205799f5039067ca8c45e8791861f6a9d4e27d16753bdeb7c22e7e5,40d5a3f0421af91a8a743faee11fee4f46379dff6986d317029d9e01468db1f5,40d5a3f0421af91a8a743faee11fee4f46379dff6986d317029d9e01468db1f5,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-teorico|95|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n177,andalucia|2022|cuestionario-teorico|95,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|n177|andalucia|2022|cuestionario-teorico|95|google/gemma-4-26b-a4b-it|1,b,c,f4952bb938d6f113e74388596c038845ecfb66b373153ad893b6cb8046c29110,4a2226381a2e8859415d685a998650cc3f39e51006edaa783a618aae197ce612,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,4e196207dd10146ec3ed0028e443a5c04b6677228624ce8343b27f746e4d6b86,,c70db1b0b09e7d64346f22599f1291169d018b15a38de1ced78ae746e61559e6,4e196207dd10146ec3ed0028e443a5c04b6677228624ce8343b27f746e4d6b86,4e196207dd10146ec3ed0028e443a5c04b6677228624ce8343b27f746e4d6b86,READY_NOT_RUN
openrouter_A|andalucia|2022|cuestionario-teorico|95|google/gemma-4-26b-a4b-it|3,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n177,andalucia|2022|cuestionario-teorico|95,google/gemma-4-26b-a4b-it,3,mcq_es_v4,openrouter|A|n177|andalucia|2022|cuestionario-teorico|95|google/gemma-4-26b-a4b-it|1,b,c,f4952bb938d6f113e74388596c038845ecfb66b373153ad893b6cb8046c29110,4a2226381a2e8859415d685a998650cc3f39e51006edaa783a618aae197ce612,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,4e196207dd10146ec3ed0028e443a5c04b6677228624ce8343b27f746e4d6b86,,c70db1b0b09e7d64346f22599f1291169d018b15a38de1ced78ae746e61559e6,4e196207dd10146ec3ed0028e443a5c04b6677228624ce8343b27f746e4d6b86,4e196207dd10146ec3ed0028e443a5c04b6677228624ce8343b27f746e4d6b86,READY_NOT_RUN
openrouter_A|aragon|2017|main|75|google/gemma-4-26b-a4b-it|2,openrouter_A,openrouter,A,ab520_adjusted_A_replication,ab520_incorrect_triplicates_or_A_20260805,n064,aragon|2017|main|75,google/gemma-4-26b-a4b-it,2,mcq_es_v4,openrouter|A|n064|aragon|2017|main|75|google/gemma-4-26b-a4b-it|1,a,c,149dc74c8987cd8f236954ea816ffe448adcef072c8680f1758ba6f6fbea2ec9,28578504a4d954da3933c6a316e03fabd3159175d1fba8e00bc447b9e9a9787b,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_A_new182,062e668bcac1984c2937722153bbd5a43374f117619688a868f433f472a0dd77,,e737013be477303cec4558d39c956be6ecdf2039bfc0dd38c9d1e96e72e14031,062e668bcac1984c2937722153bbd5a43374f117619688a868f433f472a0dd77,062e668bcac1984c2937722153bbd5a43374f117619688a868f433f472a0dd77,READY_NOT_RUN
