question_id,source_key,region,year,specialty,exam_part,question_number,question_text,option_a,option_b,option_c,option_d,correct_letter,correct_option_text,flags,page_in_exam_pdf,source_exam_pdf,source_answer_key_pdf,origin,content_sha256,raw_form_sha256
b333,region-de-murcia|2019|main|55,Región de Murcia,2019,aparato-digestivo,main,333,¿Cuál de los siguientes NO es un factor de riesgo potencialmente relacionado con la recurrencia postquirúrgica?:,Granulomas en la pieza de resección.,Gravedad de la plexitis mientérica en la pieza de resección.,La técnica quirúrgica empleada.,Enfermedad perianal.,c,La técnica quirúrgica empleada.,negated,10,AD_REGION_DE_MURCIA_2019__EXAM__021_exam_apa-dig-lb-a-examen-turno-libre-modelo-a.pdf,AD_REGION_DE_MURCIA_2019__ANSWER_KEY__022_answer-key_apa-dig-plantilla-respuestas-corregida-turno-libre-modelo-a.pdf,retained318,07d532b8ff107841dd5ff7614547ecd80491dfb5eaf51dfce46c8c9061ca68cd,236002ff54105621a62623f999af8de215da8ab7d08bd303155a59d2fd151ad8
b334,galicia|2016|reserva-especifica|105,Galicia,2016,aparato-digestivo,reserva-especifica,334,Indique cuál de las siguientes es la causa más frecuente de hematoquecia significativa:,Colitis.,Hemorroides.,Cáncer y pólipos de colon.,Diverticulosis de colon.,d,Diverticulosis de colon.,,24,AD_GALICIA_OPE_2016__EXAM__gal-02__aparato-digestivo-cas-20171029192531-cas-pdf.pdf,AD_GALICIA_OPE_2016__CORRECTION__gal-03__aparello-dixestivo-20180201084525-cas-pdf.pdf,retained318,f03fb30efe2fa5771086931e861ccc587f80b4085a4d32898a87bb26ff914ce6,cf8609460ea63051f8fe5bd2c223dc2c2a4b8205a9ff81064d94c4b419c2522b
b335,andalucia|2021|cuestionario-practico|119,Andalucía,2021,aparato-digestivo,cuestionario-practico,335,"Varón de 25 años que acude al área de urgencias del hospital por cuadro de dolor abdominal intenso y progresivo que se inició a las 2 horas postingesta acompañado de distensión abdominal que no cede con la analgesia habitual y vómitos. No refiere tener enfermedades previas. Fumador habitual. No toma ninguna medicación. Desde hace años tiene episodios frecuentes de diarrea no estudiada. En la exploración se aprecia dolor a la palpación en la fosa ilíaca derecha e hipogastrio con signo de Blumberg positivo. En la analítica urgente existe una leucocitosis moderada con desviación a la izquierda y
PCR de 100 mg/l. Se realizó TAC observando un engrosamiento parietal y concéntrico del íleon terminal con estenosis de 15 cm de longitud, signos inflamatorios, pequeñas burbujas de gas extraluminales adyacentes e infiltración de la grasa pericecal. Ante la sospecha de perforación se realiza cirugía urgente practicándose resección ileocecal y anastomosis ileocólica. El estudio anatomopatológico de la pieza quirúrgica confirma la existencia de una enfermedad de Crohn. Tras la intervención quirúrgica el paciente evoluciona de forma favorable y previamente al alta se consulta con digestivo.

¿Cuál es la actitud más adecuada a seguir en este paciente?",Abandono del tabaquismo y revisión en la consulta de digestivo con control analítico 6 meses después de la cirugía.,"Abandono del tabaquismo, iniciar tratamiento con mesalazina oral y revisión en la consulta de digestivo con control analítico 6 meses después de la cirugía.","Abandono del tabaquismo, iniciar tratamiento con metronidazol oral a dosis de 15-20 mg/Kg/día durante 3 meses y revisión en la consulta de digestivo con control analítico 6 meses después de la cirugía.","Abandono del tabaquismo, iniciar tratamiento con metronidazol oral a dosis de 15-20 mg/Kg/día durante 3 meses + azatioprina a dosis de 2-2.5 mg/Kg/día y revisión en la consulta de digestivo con control analítico 6 meses después de la cirugía.",d,"Abandono del tabaquismo, iniciar tratamiento con metronidazol oral a dosis de 15-20 mg/Kg/día durante 3 meses + azatioprina a dosis de 2-2.5 mg/Kg/día y revisión en la consulta de digestivo con control analítico 6 meses después de la cirugía.",,31,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,retained318,df5879f0c7ca0e877f605e67c335c417fc13441b34311a4b7eba9193d008de2e,591764f94dea4cfd80c1f71e524f5b5edd690893e35dbe84a915eb00ce9c354a
b336,region-de-murcia|2019|main|62,Región de Murcia,2019,aparato-digestivo,main,336,"Con respecto al Síndrome de Ogilvie, señale la respuesta falsa:","Cursa con síntomas, signos y alteraciones radiológicas compatibles con una obstrucción aguda del colon, pero sin evidencia de causa mecánica que la justifique.",La dilatación afecta característicamente al colon transverso y descendente.,"Los traumatismos, la administración de opiáceos y la presencia de alteraciones hidroelectrolíticas pueden desencadenar el cuadro.",Las complicaciones más graves son la isquemia y la perforación del colon.,b,La dilatación afecta característicamente al colon transverso y descendente.,negated,11,AD_REGION_DE_MURCIA_2019__EXAM__021_exam_apa-dig-lb-a-examen-turno-libre-modelo-a.pdf,AD_REGION_DE_MURCIA_2019__ANSWER_KEY__022_answer-key_apa-dig-plantilla-respuestas-corregida-turno-libre-modelo-a.pdf,retained318,4b661022c604fadc307385fd089ecba1a011af9bec66ecd964ea793b0def1201,dc2dfdf089612b854d62b6b2ce9b335c2bd18e54b821b6bf599862d10f55e371
b338,galicia|2019|reserva-especifica|107,Galicia,2019,aparato-digestivo,reserva-especifica,338,"La fase de infección crónica del virus hepatitis B con antígeno e positivo (HBeAg) (antes denominada fase de inmunotolerancia), presenta todas las siguientes características, EXCEPTO:",Niveles muy elevados del DNA de la hepatitis B.,Valores normales de ALT.,La tasa de seroconversión espontánea en esta fase es muy baja.,Actividad necroinflamatoria severa en la biopsia hepática.,d,Actividad necroinflamatoria severa en la biopsia hepática.,negated,21,AD_GALICIA_OPE_2019__EXAM__gal-05__cas-especifico-digestivo-20210925132858-cas-pdf.pdf,AD_GALICIA_OPE_2019__CORRECTION__gal-07__fea-aparello-dixestivo-20211214124928-cas-pdf.pdf,retained318,277cd5e45b970ac97ce8d06cd905509a54667c662c05b04756bb774724fba2eb,9cb10d1f15277727f34fccf8d26f123267945781ce698ce84e983ad3549a1cc3
b339,region-de-murcia|2019|main|28,Región de Murcia,2019,aparato-digestivo,main,339,"En relación con el diagnóstico de la infección por Helicobacter Pylori (Hp), señale la opción FALSA:",El test de aliento es el método no invasivo más investigado y recomendado en el contexto de una estrategia de test-and-treat.,El test de antígeno fecal para Hp no está recomendado para el contexto de una estrategia de test-and-treat.,Los IBP deben suspenderse al menos dos semanas antes de las pruebas para la infección por Hp.,El test de ureasa rápido no se recomienda como prueba para la evaluación de la erradicación de Hp después del tratamiento. El test de aliento es la mejor opción para confirmar la erradicación de Hp y el test de antígeno fecal es una alternativa.,b,El test de antígeno fecal para Hp no está recomendado para el contexto de una estrategia de test-and-treat.,negated,6,AD_REGION_DE_MURCIA_2019__EXAM__021_exam_apa-dig-lb-a-examen-turno-libre-modelo-a.pdf,AD_REGION_DE_MURCIA_2019__ANSWER_KEY__022_answer-key_apa-dig-plantilla-respuestas-corregida-turno-libre-modelo-a.pdf,retained318,c956260521e97c316e02e8bd1d8f2bce0d6f5d3c3d09d71836cfd7834ae52ed5,84fc989dde49cd3dfb238efe1647e1c99127efecb66464ee9b3fdf24c60260a9
b344,andalucia|2021|cuestionario-teorico|9,Andalucía,2021,aparato-digestivo,cuestionario-teorico,344,"El diagrama de cajas (box-plot) es una forma de representación gráfica bastante usada, sobre todo cuando se quieren comparar dos o más mediciones de una misma variable, por ejemplo en varios grupos de sujetos o en los mismos sujetos en distintos momentos del tiempo. Todas las afirmaciones siguientes sobre este modelo son ciertas, excepto:","La caja está determinada por los percentiles 25 y 75, por lo que su amplitud es el rango intercuartílico",La mediana es un valor que caerá siempre dentro de la caja,"Los ""bigotes"" o líneas que salen desde la caja en direcciones opuestas, se extienden hasta los valores máximo y mínimo de la serie (valores ordenados de la variable)",En la caja se encuentran la mitad de las observaciones o valores,c,"Los ""bigotes"" o líneas que salen desde la caja en direcciones opuestas, se extienden hasta los valores máximo y mínimo de la serie (valores ordenados de la variable)",negated,5,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,retained318,9c309a0a7b973c9287ff06e551e5249318655877f0670747a62cb1f02d04ba0f,1cb392b83336271393c41342e3761c5e23485e11297b248978c173ad5d2760d6
b345,navarra|2022|teorico-practica|61,Navarra,2022,aparato-digestivo,teorico-practica,345,¿Cuál de las siguientes anomalías NO suele producirse en la hemostasia de los pacientes cirróticos?,Trombopenia,Disminución de la síntesis de Factor V,Disminución de los niveles del Factor von Willebrand,Disminución de los niveles de la proteína C y proteína S,c,Disminución de los niveles del Factor von Willebrand,negated,13,AD_NAVARRA_2022__EXAM__040_exam_preguntas-test-examen-digestivo-definitivo-ope-2022-estabili.pdf,AD_NAVARRA_2022__ANSWER_KEY__041_answer-key_respuestas-digestivo-ope-2022-estabilizacion.pdf,retained318,935c7c2d9789f8a9e3f47a442033d8eae67044ea2d320069117b7954e03c92d8,dbaf94e6ecb94955f277bfb0c6e746b91a7bf69edae5ca940be9352d6d92e4fd
b346,aragon|2020|main|12,Aragón,2020,aparato-digestivo,main,346,"¿Cual de los siguientes factores, NO es un factor de riesgo para el desarrollo de hepatocarcinoma?",La obesidad.,El sexo masculino.,La ingesta de alcohol.,La ingesta de café.,d,La ingesta de café.,negated,5,AD_ARAGON_2020__EXAM__exam__cuadernillo-de-examen-y-respuestas-provisionales-2021-f.e.a-aparato-digestivo.pdf,AD_ARAGON_2020__ANSWER_KEY__answer-key__plantilla-provisional-de-respuestas-2021-f.e.a-aparato-digestivo.pdf,retained318,4339f6a422e1edc8b0a55731fe6d0a9f60a198f9e3298a133588c3ee03c4532a,8bc0bd4eb55019d3b117d0c15c719cac413f29d47a204b92f6e087870783fb54
b348,comunidad-de-madrid|2021|main|146,Comunidad de Madrid,2021,aparato-digestivo,main,348,Señala la respuesta correcta con respecto a la hepatitis E en el embarazo,Su incidencia ha disminuido en los ultimos años,Su curso es potencialmente mas grave,No se transmite de madre a feto,Se debe tratar con interferon,b,Su curso es potencialmente mas grave,,26,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,retained318,fe276721d1e0b63570e2dc0c82f891b78616d7f802989c892eb979c76dba3c8a,3d79df15fd7fbeadeb6a307ac967ad436f5ecab3947483c367c2068272ba5222
b349,comunitat-valenciana|2022|main-47-80|66,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,349,Uno de los siguientes ítems no es criterio de trasplante hepático según King´s College en el fallo hepático agudo por paracetamol:,"INR > 6,5.","pH arterial >7,25 pasadas 24 tras la ingesta del fármaco.","Creatinina > 3,4 mg.",Encefalopatia grado 3-4,b,"pH arterial >7,25 pasadas 24 tras la ingesta del fármaco.",,20,AD_COMUNITAT_VALENCIANA_2022__EXAM__25__25-comunidad-valenciana-2022-exam-pdf.pdf,AD_COMUNITAT_VALENCIANA_2022__CORRECTION__27__27-comunidad-valenciana-2022-answer-key-definitive-pdf.pdf,retained318,7b16169e83bc16fa53c72e3d36bde0b1fdf2fefacfa15470a7d3412aa61d371b,3c7af4893166542b9e3489515686594c11fb3ad7f5abe82fc1cb7416c8d8a8ab
b353,galicia|2016|reserva-especifica|102,Galicia,2016,aparato-digestivo,reserva-especifica,353,"Paciente al que se extirpa un pólipo pediculado. El patólogo informa de la existencia de un adenocarcinoma bien diferenciado sobre un adenoma tubulovelloso que invade la submucosa y afecta al cuello del pólipo, no afectando al margen de resección el cual se encuentra a más de 2 milímetros. Señale la opción correcta:",Se trata de un adenocarcinoma no invasivo y el riesgo de diseminación es bajo.,Se trata de un nivel 3 de Haggitt y lo recomendado es vigilancia endoscópica.,El paciente no tiene ningún riesgo de metástasis en ganglios linfáticos regionales.,Se trata de un nivel 2 de Haggitt con un riesgo de metástasis bajo.,d,Se trata de un nivel 2 de Haggitt con un riesgo de metástasis bajo.,clinical_case,24,AD_GALICIA_OPE_2016__EXAM__gal-02__aparato-digestivo-cas-20171029192531-cas-pdf.pdf,AD_GALICIA_OPE_2016__CORRECTION__gal-03__aparello-dixestivo-20180201084525-cas-pdf.pdf,retained318,9ceab6449efe542626e97efc798ef24a92648b11f094fbe9be9c3046201e18fd,bed3f86501c4640cb3ca35962dd73cd1547ac3d96ce4c5d967927cee30bf457d
b354,region-de-murcia|2019|main|110,Región de Murcia,2019,aparato-digestivo,main,354,"Una de los siguientes no es una indicación para trasplante hepático en carcinoma hepatocelular (CHC), según los criterios de Milán:",Nódulo único menor de 5 cm.,Menos de 3 nódulos menores de 3 cm.,CHC sin cirrosis asociada.,No microinvasión vascular.,c,CHC sin cirrosis asociada.,,18,AD_REGION_DE_MURCIA_2019__EXAM__021_exam_apa-dig-lb-a-examen-turno-libre-modelo-a.pdf,AD_REGION_DE_MURCIA_2019__ANSWER_KEY__022_answer-key_apa-dig-plantilla-respuestas-corregida-turno-libre-modelo-a.pdf,retained318,a559bd85ab5fb4f453bb874a831631510774ea10193b7a3e3875fa9b54278626,44f29f97190c32770719eb40a2e70c480ff781422c1bcbb61f8078b0b3d4b3a6
b355,la-rioja|2021|main|37,La Rioja,2021,aparato-digestivo,main,355,"En relación al carcinoma hepatocelular, señale la respuesta falsa:",La determinación de AFP no es útil para el diagnóstico del carcinoma hepatocelular.,Respecto a la radioembolización transarterial (TARE) no existe evidencia científica para recomendar esta opción terapéutica en pacientes con carcinoma hepatocelular avanzado.,En los estudios publicados se ha mostrado que la RM con contraste órgano-específica no ofreció mayor sensibilidad ni precisión diagnóstica respecto a la RM con contraste extracelular.,"En el tratamiento de segunda línea del carcinoma hepatocelular, ramucirumab mejora la supervivencia en pacientes que presentan un valor de AFP mayor o igual 200ng/mL.",d,"En el tratamiento de segunda línea del carcinoma hepatocelular, ramucirumab mejora la supervivencia en pacientes que presentan un valor de AFP mayor o igual 200ng/mL.",negated,15,AD_LA_RIOJA_2020_2021__EXAM__exam__fea-aparato-digestivo-2021.pdf,AD_LA_RIOJA_2020_2021__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2021.pdf,retained318,3b6a8ac9553958ed20551f0925b36cdd5c957d2a41fbc5107be8bde3eb7ea9f8,054ebc181a9551434e8df3c32c1c1b5be1970ae6a02b33780681315d7b72bafe
b357,andalucia|2022|cuestionario-teorico|100,Andalucía,2022,aparato-digestivo,cuestionario-teorico,357,"Un varón de 52 años de edad, con leucemia linfoblástica aguda, recibe un trasplante de médula ósea alogénico. El día 22º postrasplante desarrolla un rash cutáneo difuso, dolor abdominal y diarrea. Se le consulta la posibilidad de realizar endoscopia para el diagnóstico. ¿De dónde es más rentable tomar las biopsias para el diagnóstico de una enfermedad injerto contra huésped?","Esófago, siendo el punto de elección para la toma de biopsias por ser el procedimiento menos invasivo.",Duodeno.,En el colon se llega a un diagnostico histológico en un porcentaje ligeramente superior a otras localizaciones.,"Unión gastroesofágica, con una sensibilidad muy superior a las otras localizaciones.",c,En el colon se llega a un diagnostico histológico en un porcentaje ligeramente superior a otras localizaciones.,clinical_case,26,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__EXAM__12__revisado-56007-fea-aparato-digestivo-final-pdf.pdf,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__CORRECTION__14__def-feaapdigestivo-sas-2023-pdf.pdf,retained318,b65d359932d73fa8a2d1dd0451cde2a400f17ab01c5140792c53524285187cce,10b3ac8d2cab6ee5e8c60aa8da8bc5a90dead6080ffa953f4f4e10b65a403e2d
b358,castilla-y-leon|2019|reserva-especifica|153,Castilla y León,2019,aparato-digestivo,reserva-especifica,358,"Ante un paciente con disfagia bucofaríngea, ¿qué estudio se aconseja realizar en primer lugar?:",Pruebas de motilidad esofágica.,Estudio de deglución con video.,Endoscopia Digestiva Alta.,Radiografía de cuello y tórax.,b,Estudio de deglución con video.,,34,AD_CASTILLA_Y_LEON_2019__EXAM__044_exam_examen-le-aparato-digestivo-orden-san-139-2020.pdf,AD_CASTILLA_Y_LEON_2019__ANSWER_KEY__045_answer-key_plantilla-respuestas-correctas-l-e-aparato-digestivo-orden-s.pdf,retained318,3c76547fcf2f20f1372c9acc9f0ebd465efc55ac51fe0e8630ff6b072e64afc8,bdaea7fbea0696e5b0448420131536c9eec6b5da09db0e279a58253c7b2bbdf1
b359,galicia|2016|reserva-especifica|109,Galicia,2016,aparato-digestivo,reserva-especifica,359,La ligadura endoscópica con bandas se considera el tratamiento de elección tanto en los episodios de hemorragia aguda por varices esofágicas como en la profilaxis secundaria de la misma. En relación con las complicaciones asociadas al procedimiento endoscópico señala la afirmación FALSA:,Tras la realización del procedimiento se observa aparición de úlceras esofágicas en la zona de colocación de bandas en un 5-15% de los pacientes y es una de sus principales complicaciones.,"La incidencia de aparición de úlceras esofágicas post-ligadura de varices esofágicas es más frecuente tras el tratamiento del episodio agudo de hemorragia por varices, que en las ligaduras programadas como profilaxis secundaria.","Tras la obliteración de las varices esofágicas después de las sesiones de bandas necesarias, se recomienda vigilancia endoscópica cada 3-6 meses dada la posibilidad de recurrencia.",La estenosis esofágica post-ligadura es una complicación muy frecuente tras el desarrollo de úlceras esofágicas post-ligadura relacionada con su cicatrización. El tratamiento profiláctico con omeprazol disminuye su frecuencia de aparición.,d,La estenosis esofágica post-ligadura es una complicación muy frecuente tras el desarrollo de úlceras esofágicas post-ligadura relacionada con su cicatrización. El tratamiento profiláctico con omeprazol disminuye su frecuencia de aparición.,negated,25,AD_GALICIA_OPE_2016__EXAM__gal-02__aparato-digestivo-cas-20171029192531-cas-pdf.pdf,AD_GALICIA_OPE_2016__CORRECTION__gal-03__aparello-dixestivo-20180201084525-cas-pdf.pdf,retained318,ffcfae5740c528f2fc9c0e79e044bf2f63abd4a84793eb37413665c55739db20,d6710a324f97659e59389a3b71c44953564e663fcff574033c649a8193c2afad
