question_id,source_key,region,year,specialty,exam_part,question_number,question_text,option_a,option_b,option_c,option_d,correct_letter,correct_option_text,flags,page_in_exam_pdf,source_exam_pdf,source_answer_key_pdf,origin,content_sha256,raw_form_sha256
b25,illes-balears|2022|caso-2|26,Illes Balears,2022,aparato-digestivo,caso-2,25,"Varón de 63 años remitido a la unidad de endoscopia para hacerle una gastroscopia por un reflujo de larga evolución (superior a 10 años). El paciente es obeso, hipertenso y fumador. Refiere disfagia a sólidos desde hace un mes. Se hace una gastroscopia que detecta a 32 cm de las arcadas dentarias la presencia de una mucosa ectópica que se extiende hasta la unión esofagogástrica situada a 38 cm de las arcadas dentarias en donde se aprecian signos de esofagitis por reflujo grado C.
Se pauta un tratamiento médico y se hace una nueva gastroscopia a las ocho semanas. En ella se aprecia la mucosa ectópica descrita previamente sugestiva de esófago de Barrett (C5M6) con una cicatrización completa de la esofagitis por reflujo y a 35 cm de las arcadas dentarias se aprecia un área irregular sobreelevada de unos 8 mm (0-Is) diferente al resto de la mucosa circundante. Se hacen biopsias de forma aleatoria de la lesión descrita, suponiendo que puede tratarse de un esófago de Barrett según el protocolo de Seattle. Los resultados de la lesión visible en el esófago confirman un esófago
de Barrett con metaplasia intestinal y presencia de focos de displasia de grado alto y las biopsias aleatorias confirmaban el esófago de Barrett sin displasia. Se planifica una estrategia de tratamiento y seguimiento.

Señale la respuesta falsa en relación con el manejo inicial de la enfermedad por reflujo gastroesofágico:",Las modificaciones en el estilo de vida son fundamentales en el manejo de la enfermedad por reflujo gastroesofágico.,La disfagia debe considerarse un síntoma de alarma para valorar hacer una gastroscopia.,Se puede considerar suspender el tratamiento médico en pacientes con ERGE no complicado que responden a ocho semanas de tratamiento con inhibidores de la bomba de protones.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,negated,12,AD_ILLES_BALEARS_2022__EXAM__exam__cuadernillo-de-examen-aparato-digestivo-fea.pdf,AD_ILLES_BALEARS_2022__ANSWER_KEY__answer-key__plantilla-correctora-supuesto-2.pdf,retained318,939bd030fb3627eb0a1eed937267212fb9ce4a60cd4df3e70b33cd2ee9bd159c,a330294841221339ed7f5c1218117cf02ff96ac54b2358b3e000bdce5b0ff05d
r013,la-rioja|2024|main|51,La Rioja,2024,aparato-digestivo,main,51,El déficit de alfa-1 antitripsina es un trastorno hereditario con un patrón de herencia:,Intermedio.,Recesivo.,Dominante.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,14,AD_LA_RIOJA_2023_2024__EXAM__exam__fea-aparato-digestivo-2025.pdf,AD_LA_RIOJA_2023_2024__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2025.pdf,replacement22_2026-08-04,4b74a558be2e42b28471dbc124d53cb48bf1cdbe57e324b2f77a8a517a7a343e,8eda1fb541c98690c58a5a95b1559a45258e257daee868f75e81b8f8c8a6bde2
r014,castilla-la-mancha|2017|main|55,Castilla-La Mancha,2017,aparato-digestivo,main,55,La clasificación de Atlanta permite diferenciar las colecciones fluidas peripancreáticas en función de la presencia de necrosis y de su tiempo de evolución. ¿Cómo se denomina una colección peripancreatica que se presenta en las primeras 4 semanas de una pancreatitis aguda intersticial edematosa?,Pseudoquiste pancreático,Necrosis encapsulada,Ninguna de las respuestas anteriores es correcta.,Colección necrótica aguda,c,Ninguna de las respuestas anteriores es correcta.,,10,AD_CASTILLA_LA_MANCHA_2017_2018__EXAM__exam__cuestionario-fea-aparato-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2017_2018__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,replacement22_2026-08-04,5b5904213e4f70b40eab2a71604b9df09e4fdd48b2d6db6fbc02b79488f6f46a,556e74c9c6fb71db00a2beae3f012f3ca6908a745fb7ed8d0ae7a21233aa03de
b26,illes-balears|2022|caso-2|27,Illes Balears,2022,aparato-digestivo,caso-2,26,"Varón de 63 años remitido a la unidad de endoscopia para hacerle una gastroscopia por un reflujo de larga evolución (superior a 10 años). El paciente es obeso, hipertenso y fumador. Refiere disfagia a sólidos desde hace un mes. Se hace una gastroscopia que detecta a 32 cm de las arcadas dentarias la presencia de una mucosa ectópica que se extiende hasta la unión esofagogástrica situada a 38 cm de las arcadas dentarias en donde se aprecian signos de esofagitis por reflujo grado C.
Se pauta un tratamiento médico y se hace una nueva gastroscopia a las ocho semanas. En ella se aprecia la mucosa ectópica descrita previamente sugestiva de esófago de Barrett (C5M6) con una cicatrización completa de la esofagitis por reflujo y a 35 cm de las arcadas dentarias se aprecia un área irregular sobreelevada de unos 8 mm (0-Is) diferente al resto de la mucosa circundante. Se hacen biopsias de forma aleatoria de la lesión descrita, suponiendo que puede tratarse de un esófago de Barrett según el protocolo de Seattle. Los resultados de la lesión visible en el esófago confirman un esófago
de Barrett con metaplasia intestinal y presencia de focos de displasia de grado alto y las biopsias aleatorias confirmaban el esófago de Barrett sin displasia. Se planifica una estrategia de tratamiento y seguimiento.

Señale la respuesta falsa en referencia a los mecanismos fisiopatológicos de la enfermedad por reflujo gastroesofágico:",La hipotonía del esfínter esofágico inferior es un factor predisponente.,Las relajaciones transitorias del esfínter esofágico inferior pueden ser responsables de hasta el 60 % de los episodios de reflujo gastroesofágico (RGE).,Ninguna de las respuestas anteriores es correcta.,El vaciamiento gástrico es otro factor que hay que tener en cuenta.,c,Ninguna de las respuestas anteriores es correcta.,negated,12,AD_ILLES_BALEARS_2022__EXAM__exam__cuadernillo-de-examen-aparato-digestivo-fea.pdf,AD_ILLES_BALEARS_2022__ANSWER_KEY__answer-key__plantilla-correctora-supuesto-2.pdf,retained318,5eceae15bd81c58f863d274997e8a560c84dba9717d9b5d914e1daf55ebfdc99,735622ae7114e22cc768a22b6e95dbd5ee05c6ce2dbfd149f05a7a15e2054eac
b27,illes-balears|2022|caso-2|28,Illes Balears,2022,aparato-digestivo,caso-2,27,"Varón de 63 años remitido a la unidad de endoscopia para hacerle una gastroscopia por un reflujo de larga evolución (superior a 10 años). El paciente es obeso, hipertenso y fumador. Refiere disfagia a sólidos desde hace un mes. Se hace una gastroscopia que detecta a 32 cm de las arcadas dentarias la presencia de una mucosa ectópica que se extiende hasta la unión esofagogástrica situada a 38 cm de las arcadas dentarias en donde se aprecian signos de esofagitis por reflujo grado C.
Se pauta un tratamiento médico y se hace una nueva gastroscopia a las ocho semanas. En ella se aprecia la mucosa ectópica descrita previamente sugestiva de esófago de Barrett (C5M6) con una cicatrización completa de la esofagitis por reflujo y a 35 cm de las arcadas dentarias se aprecia un área irregular sobreelevada de unos 8 mm (0-Is) diferente al resto de la mucosa circundante. Se hacen biopsias de forma aleatoria de la lesión descrita, suponiendo que puede tratarse de un esófago de Barrett según el protocolo de Seattle. Los resultados de la lesión visible en el esófago confirman un esófago
de Barrett con metaplasia intestinal y presencia de focos de displasia de grado alto y las biopsias aleatorias confirmaban el esófago de Barrett sin displasia. Se planifica una estrategia de tratamiento y seguimiento.

Señale la respuesta correcta en referencia a los diferentes fenotipos de presentación de la enfermedad por reflujo gastroesofágico:",La enfermedad por reflujo gastroesofágico no erosivo supone menos del 50 % de todos los casos de reflujo.,Ninguna de las respuestas anteriores es correcta.,El reflujo no erosivo se asocia a exposiciones normales de ácido en el esófago sin lesiones de la mucosa esofágica.,La enfermedad por reflujo gastroesofágico erosiva es más frecuente que la no erosiva y se clasifica según la clasificación de Los Ángeles.,b,Ninguna de las respuestas anteriores es correcta.,,12,AD_ILLES_BALEARS_2022__EXAM__exam__cuadernillo-de-examen-aparato-digestivo-fea.pdf,AD_ILLES_BALEARS_2022__ANSWER_KEY__answer-key__plantilla-correctora-supuesto-2.pdf,retained318,2f704ddce6331088b97be2d19c9dfb939dd6f20ecaa05ffd3b34b5f7b28b38c7,1e8d8af5b4c787d9782a2fddfc9d451cdde0893d8572cdf86159818db8cf6b66
r015,la-rioja|2024|main|98,La Rioja,2024,aparato-digestivo,main,98,"Respecto a la puntuación de Glasgow-Blatchford en la hemorragia digestiva alta, ¿Cuál de los siguientes parámetros forma parte de la puntuación?:",Edad.,Vaso visible,Ninguna de las respuestas anteriores es correcta.,Presión arterial media.,c,Ninguna de las respuestas anteriores es correcta.,,25,AD_LA_RIOJA_2023_2024__EXAM__exam__fea-aparato-digestivo-2025.pdf,AD_LA_RIOJA_2023_2024__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2025.pdf,replacement22_2026-08-04,5e6b1c416fec0a72ab34bc77ac97929007fcd35467acef544f0f6a9be0313d26,56436d4901f5a64e66867cae3cb2170b2d107df2a853444c693788d3bf38c0a7
r016,galicia|2016|main|92,Galicia,2016,aparato-digestivo,main,92,"¿Como clasificaría según la Clasificación de Forrest a un paciente de 56 años con una úlcera duodenal de 3 cms que en el momento de realizarse la endoscopia presenta un vaso visible, pero que no está sangrando en ese instante?.",Ia.,Ib.,Ninguna de las respuestas anteriores es correcta.,IIb.,c,Ninguna de las respuestas anteriores es correcta.,,22,AD_GALICIA_OPE_2016__EXAM__gal-02__aparato-digestivo-cas-20171029192531-cas-pdf.pdf,AD_GALICIA_OPE_2016__CORRECTION__gal-03__aparello-dixestivo-20180201084525-cas-pdf.pdf,replacement22_2026-08-04,340877645268b213bd76a4f0c9c36622acd44ebed3c52395220f748c8ce69eed,2c1febfad3d1c291a18c783cde77444063b8b8c7db231b8eb9e3464f042adf31
b28,illes-balears|2022|caso-2|29,Illes Balears,2022,aparato-digestivo,caso-2,28,"Varón de 63 años remitido a la unidad de endoscopia para hacerle una gastroscopia por un reflujo de larga evolución (superior a 10 años). El paciente es obeso, hipertenso y fumador. Refiere disfagia a sólidos desde hace un mes. Se hace una gastroscopia que detecta a 32 cm de las arcadas dentarias la presencia de una mucosa ectópica que se extiende hasta la unión esofagogástrica situada a 38 cm de las arcadas dentarias en donde se aprecian signos de esofagitis por reflujo grado C.
Se pauta un tratamiento médico y se hace una nueva gastroscopia a las ocho semanas. En ella se aprecia la mucosa ectópica descrita previamente sugestiva de esófago de Barrett (C5M6) con una cicatrización completa de la esofagitis por reflujo y a 35 cm de las arcadas dentarias se aprecia un área irregular sobreelevada de unos 8 mm (0-Is) diferente al resto de la mucosa circundante. Se hacen biopsias de forma aleatoria de la lesión descrita, suponiendo que puede tratarse de un esófago de Barrett según el protocolo de Seattle. Los resultados de la lesión visible en el esófago confirman un esófago
de Barrett con metaplasia intestinal y presencia de focos de displasia de grado alto y las biopsias aleatorias confirmaban el esófago de Barrett sin displasia. Se planifica una estrategia de tratamiento y seguimiento.

Señale la respuesta falsa respecto a la utilidad de la endoscopia digestiva en el diagnóstico de la enfermedad por reflujo gastroesofágico:",La sensibilidad en el diagnóstico de la enfermedad por reflujo gastroesofágico es escasa.,Ninguna de las respuestas anteriores es correcta.,La biopsia esofágica añade poca información a la endoscopia en la valoración de la esofagitis.,"La endoscopia de seguimiento es generalmente innecesaria y solo está indicada en determinados casos (pacientes que no responden al tratamiento, control de esofagitis por reflujo grado C-D, seguimiento de esófago de Barrett, necesidad de biopsias para clarificar el diagnóstico).",b,Ninguna de las respuestas anteriores es correcta.,negated,13,AD_ILLES_BALEARS_2022__EXAM__exam__cuadernillo-de-examen-aparato-digestivo-fea.pdf,AD_ILLES_BALEARS_2022__ANSWER_KEY__answer-key__plantilla-correctora-supuesto-2.pdf,retained318,f516a21d94c475ef442b2a0b512b68e3664b8ce4559c013d67467c13d661bae3,4b0c3d44c8709a9480e319f805e5fe89e06176d70c9680b6ce766c678148e11e
r017,castilla-la-mancha|2017|main|31,Castilla-La Mancha,2017,aparato-digestivo,main,31,En la clasificación de Montreal para colitis ulcerosa (señale la verdadera),E0: colitis quiescente.,E1: colitis extensa.,Ninguna de las respuestas anteriores es correcta.,E3: proctitis ulcerosa.,c,Ninguna de las respuestas anteriores es correcta.,,6,AD_CASTILLA_LA_MANCHA_2017_2018__EXAM__exam__cuestionario-fea-aparato-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2017_2018__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,replacement22_2026-08-04,daac89657522c023bb9e3e998ee38be2bc95c69f4a78c30d56db7cb3f8d15ea9,cf8cada2e5d82109667af27427bb4209c119681e8b6a779da78974975c23d543
b29,illes-balears|2022|caso-2|30,Illes Balears,2022,aparato-digestivo,caso-2,29,"Varón de 63 años remitido a la unidad de endoscopia para hacerle una gastroscopia por un reflujo de larga evolución (superior a 10 años). El paciente es obeso, hipertenso y fumador. Refiere disfagia a sólidos desde hace un mes. Se hace una gastroscopia que detecta a 32 cm de las arcadas dentarias la presencia de una mucosa ectópica que se extiende hasta la unión esofagogástrica situada a 38 cm de las arcadas dentarias en donde se aprecian signos de esofagitis por reflujo grado C.
Se pauta un tratamiento médico y se hace una nueva gastroscopia a las ocho semanas. En ella se aprecia la mucosa ectópica descrita previamente sugestiva de esófago de Barrett (C5M6) con una cicatrización completa de la esofagitis por reflujo y a 35 cm de las arcadas dentarias se aprecia un área irregular sobreelevada de unos 8 mm (0-Is) diferente al resto de la mucosa circundante. Se hacen biopsias de forma aleatoria de la lesión descrita, suponiendo que puede tratarse de un esófago de Barrett según el protocolo de Seattle. Los resultados de la lesión visible en el esófago confirman un esófago
de Barrett con metaplasia intestinal y presencia de focos de displasia de grado alto y las biopsias aleatorias confirmaban el esófago de Barrett sin displasia. Se planifica una estrategia de tratamiento y seguimiento.

Señale la respuesta correcta en referencia a las siguientes afirmaciones sobre la esofagitis por reflujo de grado C de la clasificación de Los Ángeles","Supone una o más lesiones de la mucosa, igual o menor de 5 mm de longitud, sin confluencia.","Supone una o más lesiones de la mucosa, con confluencia y afectación de más del 75 % de la circunferencia esofágica.",Ninguna de las respuestas anteriores es correcta.,"Supone una o más lesiones de la mucosa, superior a 5 mm de longitud, sin confluencia.",c,Ninguna de las respuestas anteriores es correcta.,,13,AD_ILLES_BALEARS_2022__EXAM__exam__cuadernillo-de-examen-aparato-digestivo-fea.pdf,AD_ILLES_BALEARS_2022__ANSWER_KEY__answer-key__plantilla-correctora-supuesto-2.pdf,retained318,70372455a58763598b00b870e0e398b0ab6ff48604b2b97bb488f9922411dd6d,ef1a126976736e9a13ade225e6c9174f5df0c0eb2fac640a9c433643227d90d4
b30,illes-balears|2022|caso-2|31,Illes Balears,2022,aparato-digestivo,caso-2,30,"Varón de 63 años remitido a la unidad de endoscopia para hacerle una gastroscopia por un reflujo de larga evolución (superior a 10 años). El paciente es obeso, hipertenso y fumador. Refiere disfagia a sólidos desde hace un mes. Se hace una gastroscopia que detecta a 32 cm de las arcadas dentarias la presencia de una mucosa ectópica que se extiende hasta la unión esofagogástrica situada a 38 cm de las arcadas dentarias en donde se aprecian signos de esofagitis por reflujo grado C.
Se pauta un tratamiento médico y se hace una nueva gastroscopia a las ocho semanas. En ella se aprecia la mucosa ectópica descrita previamente sugestiva de esófago de Barrett (C5M6) con una cicatrización completa de la esofagitis por reflujo y a 35 cm de las arcadas dentarias se aprecia un área irregular sobreelevada de unos 8 mm (0-Is) diferente al resto de la mucosa circundante. Se hacen biopsias de forma aleatoria de la lesión descrita, suponiendo que puede tratarse de un esófago de Barrett según el protocolo de Seattle. Los resultados de la lesión visible en el esófago confirman un esófago
de Barrett con metaplasia intestinal y presencia de focos de displasia de grado alto y las biopsias aleatorias confirmaban el esófago de Barrett sin displasia. Se planifica una estrategia de tratamiento y seguimiento.

¿Qué técnica de estudio es de más utilidad para un diagnóstico correcto en un paciente con síntomas de reflujo gastroesofágico que no responde al tratamiento con inhibidores de la bomba de protones?",Manometría de alta resolución.,PH-metría ambulatoria 24 h de doble canal.,Ninguna de las respuestas anteriores es correcta.,Bilitec™.,c,Ninguna de las respuestas anteriores es correcta.,,13,AD_ILLES_BALEARS_2022__EXAM__exam__cuadernillo-de-examen-aparato-digestivo-fea.pdf,AD_ILLES_BALEARS_2022__ANSWER_KEY__answer-key__plantilla-correctora-supuesto-2.pdf,retained318,b1b12135b689720f90997ecc1896d87b22f84f0a20a06390257b83534b865818,29408f195dfa594107e074d48d70e10fe292eff5ccc696b42fb95aed87bb678a
r018,la-rioja|2021|main|4,La Rioja,2021,aparato-digestivo,main,4,Los criterios Roma IV de la hinchazón/distensión abdominal funcional incluyen:,Distensión o hinchazón abdominal recurrente que sucede al menos una vez al mes y que sea el síntoma predominante.,Ninguna de las respuestas anteriores es correcta.,"Cumplir lo anterior al menos los 6 últimos meses, con inicio de los síntomas 12 meses previo al diagnóstico.",Que no exista dolor ni molestia abdominal además de la distensión.,b,Ninguna de las respuestas anteriores es correcta.,,4,AD_LA_RIOJA_2020_2021__EXAM__exam__fea-aparato-digestivo-2021.pdf,AD_LA_RIOJA_2020_2021__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2021.pdf,replacement22_2026-08-04,a60acd1a7953ddf3d21ea9cc60fcfd8852432abae84ccd79bcc81d27bed526ad,d84561c12983d34fb7ade115d3033f2f70ff5a5040e15638c45760e7b1343845
