deterministic_rank,difficulty_rank_min,difficulty_rank_max,difficulty_tier_wrong_models,correct_models_B,difficulty_fraction,selection_status,cutoff_tie,tie_break_namespace,tie_break_sha256,primary_500_position,question_id,source_key,origin,replacement_id,replaces_question_id,candidate_id,region,year,specialty,exam_part,question_number,negated_stem,correct_letter,correct_option_text,question_text,option_a,option_b,option_c,option_d,content_sha256,raw_form_sha256,source_form_input_char_count,wrong_models_B,selected_letters_B,correct_models_A,gemini_selected_letter_B,gemini_strict_correct_B,gemini_strict_correct_A,glm_selected_letter_B,glm_strict_correct_B,glm_strict_correct_A,qwen_selected_letter_B,qwen_strict_correct_B,qwen_strict_correct_A,gemma_selected_letter_B,gemma_strict_correct_B,gemma_strict_correct_A
165,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,19b4d67a4520267ee99652b1f60053c5829ca396b82862c511a5e992fe051e5d,21,b33,illes-balears|2022|caso-2|34,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-2,33,True,c,Ninguna de las respuestas anteriores es correcta.,"Varón de 63 años remitido a la unidad de endoscopia para hacerle una gastroscopia por un reflujo de larga evolución (superior a 10 años). El paciente es obeso, hipertenso y fumador. Refiere disfagia a sólidos desde hace un mes. Se hace una gastroscopia que detecta a 32 cm de las arcadas dentarias la presencia de una mucosa ectópica que se extiende hasta la unión esofagogástrica situada a 38 cm de las arcadas dentarias en donde se aprecian signos de esofagitis por reflujo grado C.
Se pauta un tratamiento médico y se hace una nueva gastroscopia a las ocho semanas. En ella se aprecia la mucosa ectópica descrita previamente sugestiva de esófago de Barrett (C5M6) con una cicatrización completa de la esofagitis por reflujo y a 35 cm de las arcadas dentarias se aprecia un área irregular sobreelevada de unos 8 mm (0-Is) diferente al resto de la mucosa circundante. Se hacen biopsias de forma aleatoria de la lesión descrita, suponiendo que puede tratarse de un esófago de Barrett según el protocolo de Seattle. Los resultados de la lesión visible en el esófago confirman un esófago
de Barrett con metaplasia intestinal y presencia de focos de displasia de grado alto y las biopsias aleatorias confirmaban el esófago de Barrett sin displasia. Se planifica una estrategia de tratamiento y seguimiento.

El diagnóstico de esófago de Barrett se basa en los hallazgos endoscópicos y en la confirmación histológica. Señale la respuesta falsa.",La mayoría de las sociedades científicas necesitan la presencia de metaplasia intestinal para el diagnóstico del esófago de Barrett.,Se recomienda usar endoscopios de alta definición con luz blanca para la vigilancia endoscópica del esófago de Barrett.,Ninguna de las respuestas anteriores es correcta.,"No se recomienda el uso rutinario de cromoendoscopia, endoscopia de autofluoresencia o endomicroscopia láser focal para el diagnóstico del esófago de Barrett.",f407a27f4953ae648b0562456f1d60c8d7b918238eee184d235425babdac16d9,0589cd181f617c06441a17c1d6754b58adf11c42ce1cd28988ef18f2b3244d49,1898,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,4,c,1,1,c,1,1,c,1,1,d,0,1
166,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,1a949fbda4ee79f27096fe77d90338bfee9ba850f8a53e30564835a61c1d9989,39,b55,illes-balears|2022|caso-3|57,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-3,55,False,d,Ninguna de las respuestas anteriores es correcta.,"Paciente varón de 62 años con antecedentes de enolismo superior a 60 g/día de veinte años de evolución y fumador de 25 paquetes/año desde los 17 años.

Antecedente de dos ingresos por pancreatitis agudas leves en los últimos tres años. En los últimos tres meses presenta un cuadro de diarrea en forma de cuatro deposiciones al día, dolor abdominal continuo y diario, localizado en el epigastrio que no mejora con paracetamol. Además, refiere que ha perdido cuatro quilos. Se le hace una gastroscopia que es normal. Una TC abdominal revela la presencia de múltiples calcificaciones parenquimatosas en
la cabeza del páncreas, dilatación del conducto pancreático principal, una lesión quística de 10 mm en el cuerpo pancreático y atrofia de la cola de páncreas. Los coprocultivos, los parásitos en heces y la toxina de Clostridium difficile en heces son negativos, la serología de celiaquía negativa y las hormonas tiroideas son normales.

Elementos relevantes de la analítica. Glucosa: 124 mg/dl, GGT: 101 U/L, AST: 55 U/L, ALT: 65 U/L, VCM: 102 fl, BI total: 1,4 mg/dl, triglicéridos: 180 mg/dl, amilasa: 125 U/L, lipasa: 25 U/L.
El resto del hemograma y de la bioquímica está dentro de valores normales.

Las pruebas para determinar la insuficiencia pancreática exocrina demuestran una insuficiencia pancreática exocrina (IPE) grave.

Si se decide iniciar el TES, ¿cuál debe ser la dosis recomendada?","20.000 U en desayuno, comida y cena.","10.000 U en el desayuno, comida y cena y 10.000 U en los snacks.",50.000 U en la comida principal.,Ninguna de las respuestas anteriores es correcta.,4e8cfbfe6f00ae799bb1a5ded98ed50c4d6af64bc5631cdd83869acbde7dc2c6,409808bd0d66bf9ebb511e5cd94991a2734b4a9e4d24ecad473b24414ba97c73,1581,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=a,4,d,1,1,d,1,1,d,1,1,a,0,1
167,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,1c71542f8737f8699473a62b0aa6f7061d4703d8af765112412b1e31f2a50241,79,b116,illes-balears|2022|caso-5|119,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-5,116,False,c,Ninguna de las respuestas anteriores es correcta.,"Varón de 32 años sin hábitos tóxicos ni alergias medicamentosas conocidas y sin antecedentes familiares de interés.

Como único antecedente patológico destaca una rectosigmoiditis ulcerosa diagnosticada dos años antes tras una historia de diarrea sanguinolenta intermitente y un tenesmo discreto. En ese momento se hizo una colonoscopia completa con biopsia que mostró una afectación del recto sigma hasta unos 15 cm del margen anal en forma de mucosa eritematosa friable con sangrado con el roce mínimo de predominante en el recto distal. Se descartaron procesos infecciosos intestinales. Las únicas
alteraciones analíticas reseñables en el momento del diagnóstico fueron que era positivo de P-ANCA y tenía una calprotectina fecal de 450 μg/g. Se pautó un tratamiento con enemas de mesalazina.

El paciente permaneció asintomático desde el diagnóstico siguiendo controles en consultas y con cumplimiento terapéutico. Contactó con su servicio de digestivo de referencia por presentar, en las dos semanas previas, un aumento del número de deposiciones con entre cuatro y seis deposiciones al día deshechas con resto hemático fresco en la mayoría de ellas, con imperiosidad, sin respetar descanso nocturno y con dolor abdominal previo a la deposición. No había afectación del estado general. El mes previo al inicio de la sintomatología digestiva inició una lumbalgia intermitente, en ocasiones
intensa, y se automedicó con ibuprofeno en comprimidos de 600 mg de forma puntual.

La exploración física fue normal y se solicitó una analítica completa en la cual destacaba HB: 12,5 gr/dl, VSG y PCR normales, calprotectina: 675 μg/g, FA: 270 UI/L, GGT: 65 UI/L, Bil. total: GOT y GPT normales, ferropenia discreta, resto de parámetros nutricionales normales.

En el caso presentado se hizo una colonoscopia completa que mostró una progresión a pancolitis ulcerosa, se asumió el diagnóstico de brote moderado severo y se controló de manera ambulatoria.

El paciente recibió un tratamiento con adalimumab para conseguir la remisión y se pautó como tratamiento de mantenimiento. Se le asoció, inicialmente, azatioprina que fue retirada por un episodio de pancreatitis leve.

Se descartó la CEP y se mantuvo en remisión clínica y biológica en los siguientes ocho meses en monoterapia con adalimumab a dosis habituales de 40 mg cada dos semanas. A partir de esa fecha, de forma progresiva, refiere un aumento del número de deposiciones pasando de una a cinco o seis, con sangrado con las heces en la mayoría de las deposiciones, cierto tenesmo y dolor cólico previo a la deposición. Refirió una afectación de su calidad de vida, pero no de su estado general. Se hizo un estudio de heces con coprocultivos negativos, Clostridium negativo y calprotectina de 540 μg/g. La
analítica de sangre, el hemograma, el VSG, la PCR y los parámetros nutricionales fueron normales. Se decidió hacer una rectosigmoidoscopia que evidenció mucosa con eritema intenso friable con alguna erosión aislada desde el recto que afectaba de forma difusa toda la mucosa valorada. Se tomaron muestras para biopsia para conocer el grado de actividad histológico y la presencia de citomegalovirus (CMV).

¿Qué factor de riesgo de la colitis ulcerosa no se ha asociado a un aumento del riesgo?",Gastroenteritis.,Privación de sueño.,Ninguna de las respuestas anteriores es correcta.,"Fármacos como AINES, antibióticos o anticonceptivos orales.",9525dde73e772d71418efddd8c077eba8371738342c893f13792eef813cbe5af,694f8e3fdcb78df1e9a9f1ef99d533d38aeb6a336ab63ed30191d6e6b2e04e21,3395,Qwen 3.6 35B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=b;Gemma 4 26B=c,3,c,1,1,c,1,1,b,0,1,c,1,0
168,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,1e4d5bb0a46e7f7a2667dc4c897c4e9d554f8a81be01b9f5052c6cf93caaf057,487,r001,la-rioja|2021|main|46,replacement22_2026-08-04,r001,n169,c2485,La Rioja,2021,aparato-digestivo,main,46,False,d,Ninguna de las respuestas anteriores es correcta.,En el síndrome hepatopulmonar (SHP) es cierto que:,Existe una relación clara entre la presencia o gravedad del SHP y la gravedad de la enfermedad hepática valorada por la clasificación de Child-Turcotte-Pugh o por el índice MELD.,La determinación del gradiente alveolo-arterial de oxígeno no es un método más sensible que la presión parcial arterial de oxígeno.,La gammagrafía pulmonar con macroagregados de albúmina (γMA) marcados con ⁹⁹ᵐTc es considerado el Gold-estándar para el diagnóstico del SHP.,Ninguna de las respuestas anteriores es correcta.,b9b6ad648f3ab5132dd3adaf76e13c53fb2f51cd36541bcb1e3b9aed7e4f42a1,e6095fffa974fbec4aa32bc522dc7fad132f208e35f8247ce4669da26d11fba9,548,Qwen 3.6 35B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=c;Gemma 4 26B=d,3,d,1,1,d,1,1,c,0,0,d,1,1
169,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,209d021732d6a610dc1e787e909c89ba9b6874787ad42f2301d03e86416d1be6,379,n061,comunitat-valenciana|2022|main-47-80|62,new182,,,,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,62,False,c,Ninguna de las respuestas anteriores es correcta.,¿Cuál de las siguientes pruebas es más fiable para detectar consumo de alcohol en un paciente con sospecha de enfermedad hepática alcohólica?,GOT aumentada.,Gamma GT aumentada.,Ninguna de las respuestas anteriores es correcta.,Aumento de VCM.,42e048de99243f24fd9f20d8e2b68104c6b34022c55b623b34dc04cea80b4e72,a9fce3484eb33d0b0277ef74183c2cb89f846eeccdbc784fac3988ef8f92cdb7,238,GLM 5.2,Gemini 3.6 Flash=c;GLM 5.2=b;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,b,0,1,c,1,1,c,1,1
170,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,24265320123fa2a200ba9172fbf563aed84a23568758eb20b4cad2960c00eba1,261,b400,la-rioja|2024|main|74,retained318,,,,La Rioja,2024,aparato-digestivo,main,400,False,c,Ninguna de las respuestas anteriores es correcta.,"Mujer de 34 años, con mutación STK11. ¿Cuál es el síndrome más probable?:",Poliposis adenomatosa familiar.,Gardner.,Ninguna de las respuestas anteriores es correcta.,Cowden.,f93e675b77288bfa0d69962e44e8c5f4a06743e008b11893d1b5d20f070136a6,f0920f897fef1559e991451d2605d07575a16b9a49170d30f36b6c0eb9959893,168,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,4,c,1,1,c,1,1,c,1,1,d,0,1
171,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,246bb328e43736b53994a995cdf3d313e41e5783614e072109f3d478f65b8db0,15,b27,illes-balears|2022|caso-2|28,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-2,27,False,b,Ninguna de las respuestas anteriores es correcta.,"Varón de 63 años remitido a la unidad de endoscopia para hacerle una gastroscopia por un reflujo de larga evolución (superior a 10 años). El paciente es obeso, hipertenso y fumador. Refiere disfagia a sólidos desde hace un mes. Se hace una gastroscopia que detecta a 32 cm de las arcadas dentarias la presencia de una mucosa ectópica que se extiende hasta la unión esofagogástrica situada a 38 cm de las arcadas dentarias en donde se aprecian signos de esofagitis por reflujo grado C.
Se pauta un tratamiento médico y se hace una nueva gastroscopia a las ocho semanas. En ella se aprecia la mucosa ectópica descrita previamente sugestiva de esófago de Barrett (C5M6) con una cicatrización completa de la esofagitis por reflujo y a 35 cm de las arcadas dentarias se aprecia un área irregular sobreelevada de unos 8 mm (0-Is) diferente al resto de la mucosa circundante. Se hacen biopsias de forma aleatoria de la lesión descrita, suponiendo que puede tratarse de un esófago de Barrett según el protocolo de Seattle. Los resultados de la lesión visible en el esófago confirman un esófago
de Barrett con metaplasia intestinal y presencia de focos de displasia de grado alto y las biopsias aleatorias confirmaban el esófago de Barrett sin displasia. Se planifica una estrategia de tratamiento y seguimiento.

Señale la respuesta correcta en referencia a los diferentes fenotipos de presentación de la enfermedad por reflujo gastroesofágico:",La enfermedad por reflujo gastroesofágico no erosivo supone menos del 50 % de todos los casos de reflujo.,Ninguna de las respuestas anteriores es correcta.,El reflujo no erosivo se asocia a exposiciones normales de ácido en el esófago sin lesiones de la mucosa esofágica.,La enfermedad por reflujo gastroesofágico erosiva es más frecuente que la no erosiva y se clasifica según la clasificación de Los Ángeles.,2f704ddce6331088b97be2d19c9dfb939dd6f20ecaa05ffd3b34b5f7b28b38c7,1e8d8af5b4c787d9782a2fddfc9d451cdde0893d8572cdf86159818db8cf6b66,1843,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=c,3,b,1,1,b,1,1,b,1,0,c,0,1
172,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,24e0960e84cbfcca8ff1169b8cb4014038a1951de8dd0d5ddebbabc56b0f5a26,388,n070,comunitat-valenciana|2022|main-47-80|50,new182,,,,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,50,False,c,Ninguna de las respuestas anteriores es correcta.,"A un paciente de 57 años se le realiza una colonoscopia hasta ciego, con una preparación de Boston de 8 puntos, resecándose 2 pólipos sésiles (Paris 0-Is) de forma completa y no fragmentada: un adenoma tubular con displasia de bajo grado de 6mm y un adenoma serrado sésil de 6mm con displasia. ¿Cuál sería la recomendación de seguimiento según las últimas recomendaciones de la guía de vigilancia postpolipectomía de la Sociedad Europea de Endoscopia Digestiva (ESGE) de 2020?",Vuelta al programa de cribado de CCR.,Colonoscopia en 1 año.,Ninguna de las respuestas anteriores es correcta.,Colonoscopia en 5 años.,34472ffbb41629a3b01f00082bcc6f48d23896b169338880d605923b0d9726c2,84a415d1f48ab6ad600f4de133375d9bb89f1a14fe59920ecdb0452ed6dc9883,607,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,3,c,1,1,c,1,0,c,1,1,d,0,1
173,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,27506bb1d16d2144f41e5bfbdd8c3845fe9df514283d095f67fcbfd31f48649f,480,n162,comunitat-valenciana|2022|main-47-80|71,new182,,,,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,71,False,d,Ninguna de las respuestas anteriores es correcta.,"Un hepatocarcinoma estadio C (Avanzado) de la clasificación BCLC, tiene indicación de:",Resección.,Trasplante.,Quimioembolización.,Ninguna de las respuestas anteriores es correcta.,f7d5274bdc7607e03280b3d7a4a280dd0f807d71f135cf08220fbfd237179fdf,d4b2e448968baf8b64497f1bd690048a50c5553842ebeba2dbe15f3fb15161ad,175,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=c,4,d,1,1,d,1,1,d,1,1,c,0,1
174,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,2866e25fd7a99882e20b726403aab812d246ee5801f2279577fcaadf9dedd93d,250,b379,andalucia|2021|cuestionario-practico|124,retained318,,,,Andalucía,2021,aparato-digestivo,cuestionario-practico,379,False,b,Ninguna de las respuestas anteriores es correcta.,"Una mujer de 62 años acude para realización de colonoscopia por test de sangre oculta en heces positivo en el contexto del programa de cribado poblacional de cáncer colorrectal de Andalucía. Se encontraba asintomática y no tenía comorbilidades ni antecedentes personales ni familiares de cáncer colorrectal. Se realiza colonoscopia hasta ciego, bajo sedación profunda, con un tiempo de retirada de 18 minutos. Se encontró un pólipo 0-Ip de 14mm en sigma, que se extirpa de forma completa y en bloque, informado por el patólogo como adenoma tubulovelloso con displasia de bajo grado. No se encontraron
otras lesiones. La puntuación de la escala de Boston fue 5 (2 en colon izquierdo, 1 en colon transverso y 1 en ciego-colon ascendente).

En la siguiente colonoscopia practicada, se encuentra una lesión de extensión lateral ligeramente elevada 0-IIa, con patrón nodular mixto no homogéneo (LST-G), de 25mm en colon ascendente, realizándose resección mucosa completa y en bloque. El patólogo informa de la existencia de un adenocarcinoma bien diferenciado sobre adenoma velloso que invade la submucosa, con una profundidad máxima de 4mm, sin evidencia de invasión vascular ni linfática, sin budding, y con distancia al margen de resección de 0,5mm. Señale la interpretación CORRECTA de los hallazgos:","Se trata de una neoplasia no invasiva de alto grado (Tis), sin riesgo de diseminación ganglionar.",Ninguna de las respuestas anteriores es correcta.,"Se trata de un adenocarcinoma invasor sobre pólipo (pT1), con criterios histológicos de buen pronóstico y bajo riesgo de diseminación ganglionar.",Se trata de un adenocarcinoma T2N0M0.,8cd0a9db93c9ff13d813cd30dae40341ad9ed1f4bcb665ce2e68ee4a000589ee,196aa42c3bec2552d473a8261d145d853581c273d6c1a541cd59b17c1e419d53,1627,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=c,3,b,1,1,b,1,1,b,1,1,c,0,0
175,151,296,1,3,0.25000000,SELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,2e6758eb5503b7f35d58c03b148831cdd34291e82ed6686f78aa4e29621bc460,83,b124,illes-balears|2022|caso-6|127,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-6,124,False,b,Ninguna de las respuestas anteriores es correcta.,"Paciente de 62 años con los antecedentes siguientes:

No alergias.

Exfumador: tabaquismo activo desde la juventud hasta los 58 años.

Tosedor habitual.

Consumo diario de alcohol desde hace más de diez años. Consume dos cañas de cerveza, cuatro vasos de vino y dos carajillos al día. El fin de semana toma alguna cerveza más en fiestas y celebraciones y uno o dos gin-tonics.

Dice que no toma drogas.

Dice que no tiene antecedentes patológicos relevantes. No hace controles con su médico de cabecera. Nunca va al médico.
Enfermedad actual: consulta por distensión abdominal molesta, un aumento del perímetro abdominal progresivo de dos semanas de evolución y piernas hinchadas.

Exploración física: bien coloreado, subictericia conjuntival dudosa, arañas vasculares y telangiectasias en el tronco, eritema palmar e hipertrofia parotídea.

Cardiocirculatorio: pulsos rítmicos 90 lpm, soplo sistólico plurifocal, no ingurgitación yugular, edemas maleolares moderados.

Respiración: espiración un poco alargada, algún roncus diseminado.
Abdomen: muy distendido; indoloro a la presión o a la descompresión; sin defensa; matidez en flancos; la matidez cambia con los cambios posturales; signo de la ola; hepatomegalia de tres traveses, lisa e indolora; esplenomegalia dudosa, difícil de delimitar; pequeña protrusión umbilical; no reflujo hepatoyugular.

Radiografía del tórax: elevación de ambos hemidiafragmas.

Radiografía del abdomen: aumento difuso de la densidad, se aprecia perfil hepático y esplénico.

Electrocardiograma normal.

Analítica:
Leucocitos: 3.100/mm³ (3.000-10.000); Hto: 39 % (40-46); Hb: 12,1 g/dl (12-15); VCM: 105 fl (80-100); plaquetas: 105.000/mm³ (150.000-400.000); Quick: 59 % (> 70 %); INR: 1.4 (N 0.8-1.2); creatinina: 1.0 mg/dl; urea: 40 mg/dl; Na: 136 mEq/L; K: 4 mEq/L; urato: 7.9 (< 7); bilirrubina total: 1.9 mg/dl (< 1.3) GOT (ASAT): 105 UI/ml (< 40); GPT (ALAT): 50 UI/ml (< 40); GGT: 480 UI/ml (< 45); FA: 125 UI/ml (< 135); albúmina: 3,2 g/dl (> 3,5).

El resto de la analítica básica es normal.
Ecografía abdominal: líquido libre muy abundante, hígado de ecogenicidad aumentada difusamente, heterogéneo, difícil de ver por la ascitis. Forma hepática

irregular un poco abollonada, macronodular. Vena porta permeable, dilatada. Venas suprahepáticas permeables, no dilatadas. Vía biliar intrahepática y extrahepática normal. Vesícula con litiasis múltiple, no distendida y no edematosa. Bazo ligeramente aumentado de tamaño (15 cm de longitud máxima). El resto no tiene alteraciones. Páncreas no visto por interposición de aire.

Se hace una paracentesis (diagnóstica y evacuadora), y se obtienen 6.000 ml de ascitis.

Análisis del líquido ascítico:
- Glucosa: 120 mg/dl.
- Proteínas: 1,0 g/dl.
- Albúmina: 0,8 g/dl.
- LDH: 40 ui/ml.
- Hematíes: 100 /mm³.
- Leucocitos: 220 /mm³.

¿Qué dosis de albúmina se recomienda actualmente para prevenir la disfunción circulatoria y la insuficiencia renal posparacentesis?",Depende del nivel de albúmina en sangre del paciente.,Ninguna de las respuestas anteriores es correcta.,Depende de la función renal del paciente.,Todas las respuestas anteriores son correctas.,711faa41851c5cb673831803fcc060e7a86c96841e03ff4d8fac764088c9f72e,0b6a35db2aa477a6b284c3687f66e0777d89e1969bc0bf273e0009536aee6c8a,3138,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=a,4,b,1,1,b,1,1,b,1,1,a,0,1
